ID_Vente,ID_Produit,Quantité_Vendue,Date_Vente,ID_Client,Montant_Total,Délai_Livraison_Jours,Score_Satisfaction,Méthode_Expédition,Canal_Achat,Pays_Vente
V1840,P967,2,2021-11-26,C299,4398,14,1.0302221624848569,Standard,En ligne,Corée
V1841,P1587,5,2021-06-26,C895,10995,29,3.1201001786335816,Express,En ligne,France
V1842,P1870,2,2021-07-22,C830,3998,29,1.4983603421721248,Standard,En ligne,France
V1843,P350,5,2021-05-06,C405,9995,1,4.669873559542189,Standard,Magasin,USA
V1844,P496,1,2021-08-14,C953,399,13,3.3379849269099022,Express,En ligne,Chine
V1845,P1088,5,2021-10-20,C860,2495,18,2.4602927255922613,Express,En ligne,USA
V1846,P963,5,2021-12-26,C181,14995,15,4.710927033489792,Express,Magasin,Chine
V1847,P183,3,2021-10-19,C270,8997,1,2.461487388378457,Express,Revendeur,France
V1848,P1860,1,2021-12-19,C866,1999,4,1.528636318458278,Standard,En ligne,USA
V1849,P333,1,2021-02-16,C411,2999,3,3.3543961596508223,Standard,Revendeur,USA
V1850,P301,1,2021-10-22,C214,999,24,1.7493670191818382,Express,Magasin,USA
V1851,P101,4,2021-11-16,C798,3996,26,2.185563406272747,Standard,En ligne,Allemagne
V1852,P1688,2,2021-05-04,C899,998,8,4.929605754607065,Express,Magasin,USA
V1853,P1337,2,2021-08-22,C578,4398,6,4.561062361491418,Standard,Revendeur,Chine
V1854,P166,3,2021-02-22,C552,1197,6,4.279930453063291,Express,Revendeur,USA
V1855,P1160,4,2021-01-30,C858,7996,18,1.6806760675946024,Standard,Revendeur,Corée
V1856,P459,5,2021-11-19,C929,945,5,2.937875271284429,Standard,Revendeur,USA
V1857,P207,1,2021-04-29,C889,2199,27,1.1553165593405108,Standard,Magasin,France
V1858,P1064,1,2021-06-06,C404,199,24,3.9481248600868413,Express,En ligne,Chine
V1859,P189,2,2021-04-18,C931,378,10,2.460478872025853,Express,Revendeur,Allemagne
V1860,P348,4,2021-10-04,C410,1996,20,2.809053236172295,Standard,Magasin,Allemagne
V1861,P1134,5,2021-08-18,C974,995,30,4.48225894447288,Standard,Revendeur,USA
V1862,P811,4,2021-03-10,C161,3996,22,3.932755094716688,Express,En ligne,Chine
V1863,P200,3,2021-01-18,C688,5997,12,2.2637024599305455,Express,Magasin,Allemagne
V1864,P1279,3,2021-09-06,C557,567,10,3.0304944032395547,Standard,Revendeur,Chine
V1865,P1456,1,2021-02-22,C459,399,16,4.32752874688381,Express,En ligne,Corée
V1866,P1573,2,2021-07-19,C405,5998,18,3.218134501243767,Express,En ligne,France
V1867,P695,3,2021-11-15,C765,1947,21,4.412699451636102,Express,En ligne,Allemagne
V1868,P1415,4,2021-05-22,C475,2596,27,2.8238078887210687,Express,Revendeur,Allemagne
V1869,P1960,5,2021-06-06,C836,9995,21,3.4052971857732133,Standard,En ligne,Chine
V1870,P1572,3,2021-12-24,C919,3297,5,2.1981392132055944,Standard,Magasin,Allemagne
V1871,P233,4,2021-11-20,C794,11996,29,2.371938218196101,Express,Revendeur,France
V1872,P280,5,2021-05-20,C918,9995,20,2.076807121571853,Express,En ligne,Allemagne
V1873,P1730,2,2021-10-20,C265,3998,21,2.1889867201983715,Express,En ligne,France
V1874,P844,1,2021-07-12,C161,199,29,2.3220334226507036,Express,Revendeur,Chine
V1875,P1272,2,2021-09-12,C426,2198,1,2.710446527985986,Standard,En ligne,Chine
V1876,P854,3,2021-08-03,C119,597,17,1.453007388673904,Express,En ligne,Corée
V1877,P635,2,2021-05-18,C540,1298,30,2.2522588479945536,Express,En ligne,Corée
V1878,P677,4,2021-10-06,C752,8796,8,3.515094410857846,Standard,Magasin,Chine
V1879,P1082,4,2021-07-16,C612,4396,25,2.096578105693588,Express,En ligne,Corée
V1880,P1392,4,2021-04-30,C141,4396,18,2.1464163372058276,Standard,Magasin,Corée
V1881,P1634,3,2021-01-02,C641,597,21,4.062449925721424,Express,Magasin,Corée
V1882,P174,4,2021-04-22,C679,796,28,3.6295244569018466,Standard,Revendeur,France
V1883,P1456,5,2021-03-15,C149,1995,17,3.0133300649191335,Express,En ligne,France
V1884,P1168,2,2021-01-21,C617,998,25,4.594876704138547,Express,En ligne,USA
V1885,P922,5,2021-10-13,C721,5495,6,4.293249959852174,Express,En ligne,Allemagne
V1886,P966,3,2021-11-05,C956,1197,21,2.9708837965828754,Standard,Revendeur,France
V1887,P1771,5,2021-10-02,C552,4995,13,2.1657573650307125,Express,Magasin,Chine
V1888,P394,4,2021-10-16,C493,796,20,1.55771800113297,Express,En ligne,USA
V1889,P1178,3,2021-03-02,C898,1497,13,4.303766671176611,Standard,En ligne,Chine
V1890,P1988,4,2021-08-13,C185,1996,19,1.151737934548966,Standard,En ligne,Chine
V1891,P650,1,2021-07-04,C265,1999,19,2.1597417960169065,Express,Revendeur,France
V1892,P543,1,2021-03-15,C212,2999,22,3.387602531095861,Express,Revendeur,Corée
V1893,P354,1,2021-09-05,C600,199,19,2.585721797521925,Express,Revendeur,France
V1894,P211,3,2021-09-16,C780,2997,26,4.704330046727321,Express,Magasin,Chine
V1895,P1072,1,2021-10-16,C773,1099,18,2.207230623174079,Standard,En ligne,France
V1896,P1090,3,2021-06-13,C158,5997,5,2.884911395118595,Express,Revendeur,France
V1897,P1396,5,2021-06-06,C879,1995,29,3.743926718399995,Standard,Magasin,USA
V1898,P984,5,2021-12-09,C523,995,20,4.923628977907821,Standard,En ligne,Corée
V1899,P798,1,2021-06-04,C572,499,12,1.4126776372581373,Standard,Magasin,USA
V1900,P353,4,2021-02-27,C280,11996,5,4.098667641092744,Standard,En ligne,Allemagne
V1901,P893,4,2021-06-22,C761,11996,3,1.9875240477614557,Standard,Magasin,France
V1902,P1694,4,2021-06-01,C266,796,14,1.0750331599791578,Express,En ligne,USA
V1903,P386,3,2021-09-22,C993,1197,16,1.0009485388220494,Standard,En ligne,Corée
V1904,P675,1,2021-05-29,C821,649,19,3.921871850294935,Express,En ligne,Chine
V1905,P662,4,2021-04-29,C208,4396,3,2.0767681787176193,Standard,Magasin,Corée
V1906,P401,3,2021-02-15,C135,2997,15,3.175810787603068,Express,Magasin,Chine
V1907,P1714,1,2021-08-09,C216,199,14,1.7205318615085865,Express,En ligne,Corée
V1908,P309,4,2021-11-18,C938,756,4,3.972930118480671,Standard,En ligne,Chine
V1909,P964,2,2021-01-06,C510,398,26,3.7456940983042566,Standard,Magasin,Corée
V1910,P1268,5,2021-06-03,C444,2495,6,2.933578722790158,Express,En ligne,France
V1911,P139,2,2021-09-04,C889,378,7,2.7802716094171656,Express,Revendeur,France
V1912,P1841,3,2021-04-14,C548,2997,12,1.6426633378314213,Express,Magasin,USA
V1913,P1055,1,2021-07-06,C300,649,25,4.351750108141761,Express,Revendeur,Corée
V1914,P981,5,2021-04-08,C660,4995,13,3.7260708430047607,Standard,En ligne,Allemagne
V1915,P368,2,2021-06-18,C249,998,20,1.571060333108389,Express,En ligne,Allemagne
V1916,P1537,1,2021-05-31,C440,2199,22,2.68102834770578,Standard,Magasin,Allemagne
V1917,P753,5,2021-06-15,C745,14995,1,1.0981977445148168,Standard,Revendeur,USA
V1918,P371,5,2021-08-10,C853,4995,11,3.0466722329506015,Express,En ligne,Allemagne
V1919,P1199,2,2021-05-12,C367,378,7,1.7280686517293886,Standard,Revendeur,Allemagne
V1920,P481,4,2021-10-03,C430,3996,24,2.8039678180734557,Express,En ligne,USA
V1921,P789,5,2021-06-11,C320,945,9,1.5333956548451595,Express,Revendeur,USA
V1922,P334,2,2021-03-18,C100,398,30,3.778483423526408,Express,Magasin,Allemagne
V1923,P057,1,2021-08-21,C528,2199,2,2.5194389222494884,Standard,En ligne,Chine
V1924,P931,3,2021-04-10,C158,2997,19,3.3023590932692417,Standard,En ligne,Chine
V1925,P1278,3,2021-01-27,C472,1497,6,1.2236088503997067,Standard,Magasin,France
V1926,P235,5,2021-03-25,C478,3245,24,1.6836736442518863,Standard,Revendeur,Allemagne
V1927,P1105,4,2021-10-31,C246,2596,22,3.513301158085325,Standard,En ligne,Allemagne
V1928,P1221,2,2021-03-22,C615,1998,27,3.76115768378274,Standard,En ligne,Chine
V1929,P967,5,2021-10-14,C481,10995,16,3.877429143154781,Express,En ligne,Corée
V1930,P1330,3,2021-12-18,C331,5997,14,1.7835319855557108,Express,En ligne,Allemagne
V1931,P748,5,2021-10-25,C701,2495,1,3.2701591629592217,Standard,En ligne,Chine
V1932,P1588,4,2021-08-18,C394,1996,11,1.4487850472361243,Standard,En ligne,Corée
V1933,P1050,3,2021-01-29,C939,5997,30,4.47070333645561,Standard,Magasin,Corée
V1934,P827,3,2021-12-28,C882,6597,27,2.9907148338868663,Standard,Magasin,France
V1935,P1417,1,2021-07-04,C266,2199,16,4.196139723796004,Express,Magasin,Allemagne
V1936,P1165,4,2021-12-07,C428,2596,18,3.8314440596305825,Express,Magasin,Chine
V1937,P1147,1,2021-05-22,C269,2199,4,2.010398296392542,Standard,Magasin,France
V1938,P1314,4,2021-06-30,C404,796,29,4.415855726985106,Standard,Revendeur,France
V1939,P1005,5,2021-05-18,C314,3245,27,3.7266189313652935,Express,En ligne,Chine
V1940,P1149,2,2021-10-24,C624,378,15,3.933909209402563,Standard,En ligne,USA
V1941,P1317,3,2021-10-18,C727,6597,19,3.773148279893114,Express,En ligne,Corée
V1942,P008,1,2021-05-10,C899,499,21,1.5617275137030169,Express,Revendeur,France
V1943,P061,4,2021-05-13,C203,3996,5,1.7745927537648996,Express,Magasin,Chine
V1944,P1056,2,2021-01-24,C466,798,19,3.4378528568830844,Standard,Revendeur,Allemagne
V1945,P300,5,2021-06-09,C133,9995,11,1.0685109041966134,Express,Revendeur,Chine
V1946,P1538,3,2021-09-10,C396,1497,6,2.765211405369569,Express,Magasin,France
V1947,P1212,4,2021-05-11,C287,4396,12,4.301651118024607,Express,Revendeur,France
V1948,P1694,1,2021-02-05,C445,199,23,3.967004179061085,Standard,Revendeur,Corée
V1949,P300,5,2021-05-25,C469,9995,5,1.59432240415043,Standard,En ligne,Corée
V1950,P607,1,2021-11-07,C201,2199,18,4.514469266654902,Standard,Revendeur,USA
V1951,P123,1,2021-03-23,C216,2999,2,4.906188192481684,Standard,En ligne,USA
V1952,P1017,3,2021-07-10,C627,6597,27,2.8623070069473338,Standard,Magasin,France
V1953,P1482,3,2021-02-19,C891,3297,26,1.3688912264169595,Standard,Magasin,Chine
V1954,P597,3,2021-02-11,C284,6597,4,4.8788678023767496,Express,En ligne,Allemagne
V1955,P1026,5,2021-05-02,C570,1995,27,3.567827961716805,Express,Magasin,USA
V1956,P1299,3,2021-07-18,C197,567,25,4.1268841247335235,Express,En ligne,Corée
V1957,P707,2,2021-11-27,C837,4398,18,2.1251467147273657,Express,Magasin,Chine
V1958,P369,5,2021-04-23,C342,945,10,2.4344198495775786,Express,Revendeur,Chine
V1959,P1400,4,2021-12-14,C727,7996,28,1.9139051132341955,Express,Revendeur,Allemagne
V1960,P1429,2,2021-02-26,C683,378,19,1.4058803163416775,Standard,Revendeur,USA
V1961,P1201,2,2021-08-05,C343,1998,2,4.451832651732735,Express,Revendeur,USA
V1962,P1332,5,2021-10-01,C885,5495,1,2.1646860676889315,Standard,Magasin,USA
V1963,P1756,5,2021-02-18,C624,1995,3,2.5669321361226936,Standard,En ligne,Chine
V1964,P1193,4,2021-08-09,C766,11996,17,4.806078529108886,Standard,En ligne,Chine
V1965,P1494,5,2021-05-22,C213,995,17,2.7505955236204187,Express,Magasin,Corée
V1966,P204,4,2021-04-01,C267,796,14,2.862918472852859,Standard,En ligne,France
V1967,P931,4,2021-11-05,C101,3996,20,3.274146965339513,Standard,En ligne,USA
V1968,P1854,2,2021-02-17,C730,398,8,1.8267137414239079,Express,Magasin,USA
V1969,P931,4,2021-01-11,C538,3996,6,4.2282434255183885,Standard,En ligne,USA
V1970,P1154,1,2021-03-01,C433,199,21,1.7653421219503231,Standard,Magasin,Chine
V1971,P034,4,2021-07-09,C558,796,26,2.0535570193878643,Express,Magasin,Corée
V1972,P1035,2,2021-01-06,C882,1298,14,1.5971401129132712,Standard,En ligne,France
V1973,P1465,3,2021-04-24,C704,1947,7,3.8484330621460487,Standard,Revendeur,Corée
V1974,P1091,4,2021-03-23,C328,3996,28,1.9995664998626257,Express,En ligne,Corée
V1975,P333,5,2021-03-25,C392,14995,22,4.75495960377334,Standard,Revendeur,Corée
V1976,P192,2,2021-03-15,C620,2198,13,3.213557151265507,Standard,Magasin,Corée
V1977,P626,4,2021-06-25,C271,1596,26,3.900387498079785,Express,Magasin,USA
V1978,P1451,2,2021-02-02,C445,1998,24,1.4153909650538194,Standard,Magasin,Corée
V1979,P1355,5,2021-05-26,C435,3245,14,2.8567184711178126,Standard,Magasin,Allemagne
V1980,P824,1,2021-02-06,C426,199,16,4.868121611204397,Standard,Revendeur,Chine
V1981,P1931,1,2021-04-03,C881,999,2,2.254875975791986,Express,Magasin,France
V1982,P679,4,2021-06-11,C402,756,20,4.7205100763781624,Express,En ligne,Chine
V1983,P733,4,2021-06-18,C922,11996,3,4.774003427996396,Express,En ligne,Chine
V1984,P1760,5,2021-11-01,C548,9995,13,4.331040743650343,Standard,Magasin,Chine
V1985,P675,4,2021-10-13,C381,2596,15,2.7808531697937755,Standard,Revendeur,USA
V1986,P1884,4,2021-02-05,C714,796,19,1.1408900755439522,Express,Revendeur,Chine
V1987,P1880,3,2021-09-19,C315,5997,22,4.792101940536602,Express,En ligne,USA
V1988,P333,3,2021-08-12,C501,8997,18,2.5300610158065937,Express,Magasin,USA
V1989,P1542,5,2021-09-16,C381,5495,22,2.768239472912199,Standard,En ligne,USA
V1990,P1427,3,2021-05-26,C194,6597,24,4.537017979524789,Standard,Magasin,USA
V1991,P341,4,2021-10-04,C751,3996,8,4.226746554388916,Standard,Magasin,USA
V1992,P157,2,2021-11-20,C970,4398,15,1.5937189987000768,Express,Revendeur,Allemagne
V1993,P691,2,2021-04-23,C994,1998,14,1.9316163306547511,Express,Revendeur,Corée
V1994,P1486,1,2021-09-26,C354,399,5,3.4996567665049327,Standard,Magasin,France
V1995,P1483,4,2021-07-23,C701,11996,16,4.336645798984548,Express,Magasin,Chine
V1996,P146,5,2021-10-30,C744,1995,22,1.513238263691758,Standard,Revendeur,France
V1997,P1556,4,2021-06-16,C163,1596,1,1.7665276411896178,Express,En ligne,USA
V1998,P657,1,2021-03-14,C663,2199,28,4.9759423325670475,Express,Magasin,Chine
V1999,P1643,4,2021-09-27,C512,11996,14,1.2723128108059463,Standard,Magasin,Corée
V2000,P661,3,2021-09-17,C836,2997,16,1.6843807141375993,Express,En ligne,Allemagne
